dx,dy
0.1974048614501953,0.186679744720459
0.053768157958984375,0.6266912460327149
0.09345245361328125,0.25121917724609377
0.04723668098449707,0.5647510528564453
0.07690811157226562,0.5378607749938965
0.19828414916992188,0.18653800487518313
0.055500030517578125,0.6262077331542969
0.09387969970703125,0.2511466979980469
0.04640054702758789,0.5646766662597656
0.09608244895935059,0.25460472106933596
0.07832908630371094,0.5380796432495117
0.19930458068847656,0.1863898277282715
0.0574188232421875,0.6255868911743164
0.10865020751953125,0.2664827346801758
0.09500765800476074,0.25113906860351565
0.04607582092285156,0.5645069122314453
0.0951697826385498,0.2545188903808594
0.079864501953125,0.5383674144744873
0.2005481719970703,0.1862823009490967
0.059703826904296875,0.6250666618347168
0.11000442504882812,0.2658542633056641
0.09697151184082031,0.25097503662109377
0.0459744930267334,0.5643199920654297
0.09478163719177246,0.25435867309570315
0.08180618286132812,0.5387438774108887
0.0627288818359375,0.6250742912292481
0.11262893676757812,0.26540937423706057
0.09955573081970215,0.25069656372070315
0.04643845558166504,0.5641521453857422
0.09518599510192871,0.25417747497558596
0.0843048095703125,0.5392009258270264
0.06654739379882812,0.6254753112792969
0.11658477783203125,0.26505460739135744
0.017688751220703125,0.2650655746459961
0.10246610641479492,0.2504638671875
0.04764437675476074,0.5641407012939453
0.09671139717102051,0.2540458679199219
0.08740997314453125,0.5396913528442383
0.12145614624023438,0.2649239540100098
0.018558502197265625,0.26482715606689455
0.09280085563659668,0.2580722808837891
0.04935288429260254,0.5643505096435547
0.09862589836120605,0.254156494140625
0.019992828369140625,0.2646526336669922
0.05122208595275879,0.5646957397460938
0.10068249702453613,0.25439109802246096
0.022014617919921875,0.2645000457763672
0.05330324172973633,0.5651802062988281
0.10280752182006836,0.25477256774902346
0.050872802734375,0.5690564155578614
0.017719268798828125,0.265386962890625
0.055667877197265625,0.5658000946044922
0.10514473915100098,0.25528945922851565
0.05106353759765625,0.5690177917480469
0.08007049560546875,0.2399031162261963
0.05840301513671875,0.5666336059570313
0.1077582836151123,0.25596084594726565
0.0519866943359375,0.5688852310180664
0.08023834228515625,0.2397643566131592
0.11051154136657715,0.2567161560058594
0.0530853271484375,0.5687650680541992
0.08116912841796875,0.23956634998321535
0.11339712142944336,0.25751533508300783
0.047332763671875,0.5666169166564942
0.08251190185546875,0.23941185474395754
0.0489044189453125,0.5666479110717774
0.08416748046875,0.23930909633636477
0.030719757080078125,0.6262744903564453
0.05089569091796875,0.5668190956115723
0.08611297607421875,0.23923470973968508
0.03005218505859375,0.6263097763061524
0.05322265625,0.5669943332672119
0.08837890625,0.23913230895996096
0.03066253662109375,0.6262940406799317
